timestamp,POT_CCM,TURB1,CAUDAL_PURGA,REDOX_SAL,CLORO_SAL,CAUDAL_TERCIARIO,FT1,pH_Entrada,SH2_AguaBruta,SH2_Pretratamiento,POT_CCM3,Redox_Bio_Lin_1,Redox_Bio_Lin_2,reserva4,ODZ3_L2,SAB,FT10,TT5,TT6,SM2,SM3,SN1,SAB2,CLOR2,POTASIO2,REe,TT7,TT8,FT11,FT12,FIT13_PLC4
1759249346184,72.7430534362793,1.0706018209457395,17.80815887451172,400.5208435058594,0.3544560223817825,1093.40283203125,226.64930725097656,8.381365776062012,1.012731432914734,4.137731552124023,176.04166412353516,36.0242919921875,-143.2291259765625,80.77256774902344,0.2806712985038757,2.2069733142852783,0.217013880610466,49.21875,47.207754135131836,2.025462865829468,0.0578703694045543,0.0578703694045543,5.931712865829468,449.3634338378906,37.90509414672852,0,42.79513931274414,45.83333206176758,0.0069444444961845,0.086805559694767,17.9832181930542
1759249339759,72.65625,1.073495388031006,17.537616729736328,400.78125,0.3501157462596893,1092.7083740234375,84.46180725097656,8.385416030883789,1.012731432914734,3.153934955596924,181.94444274902344,24.305419921875,-139.7569580078125,77.60417175292969,0.27633102238178253,1.961516261100769,0.217013880610466,49.247684478759766,46.55671310424805,2.025462865829468,0.0578703694045543,0.0578703694045543,5.381944179534912,448.7846984863281,37.90509414672852,0,42.621524810791016,45.83333206176758,0.0069444444961845,0.086805559694767,17.66493034362793
1759249330053,72.56944274902344,1.073495388031006,17.155672073364258,401.0416564941406,0.37181712687015533,1087.5,794.1840209960938,8.381365776062012,1.012731432914734,2.6331019401550293,181.7129669189453,7.8125,-148.87152099609375,76.82292175292969,0.2719907462596893,1.6438658237457275,0.217013880610466,49.73958587646485,45.05208587646485,2.025462865829468,0.0578703694045543,0.0578703694045543,4.6875,448.7846984863281,37.90509414672852,0,42.86024284362793,46.09375,0.0069444444961845,0.086805559694767,17.3148136138916
1759249320046,72.4826431274414,1.0763888359069824,0.0318287052214145,401.171875,0.3645833134651184,1085.763916015625,1400,8.389467239379883,1.012731432914734,4.137731552124023,195.83334350585935,-25.60760498046875,-158.8541259765625,79.19560241699219,0.2633101940155029,1.4706019163131714,130.29513549804688,50.37615966796875,45.13888931274414,2.025462865829468,0.0578703694045543,0.0578703694045543,4.195601940155029,450.3761749267578,37.90509414672852,0,43.18576431274414,46.46267509460449,0.0069444444961845,129.51388549804688,0.0318287052214145
1759249309622,72.22222137451172,1.0720486044883728,0.0318287052214145,401.8229064941406,0.3645833134651184,1082.2916259765625,1205.5555419921875,8.385416030883789,1.012731432914734,4.629629611968994,192.36111450195312,-41.6666259765625,-157.1180419921875,78.03819274902344,0.2633101940155029,1.268460750579834,130.16493225097656,50.37615966796875,45.16782379150391,2.1701388359069824,0.0578703694045543,0.0578703694045543,4.021990776062012,450.23150634765625,37.90509414672852,36.71240615844727,43.18576431274414,46.52777862548828,0.0069444444961845,129.38368225097656,0.0318287052214145
1759249299844,72.4826431274414,1.0590277910232544,0.0318287052214145,402.0833435058594,0.3645833134651184,1081.59716796875,1236.8489990234375,8.381365776062012,1.012731432914734,2.6331019401550293,192.8240737915039,-45.138916015625,-152.77783203125,84.08564376831055,0.2633101940155029,1.124074101448059,130.29513549804688,50.46295928955078,45.25463104248047,2.025462865829468,0.0578703694045543,0.0578703694045543,4.079861164093018,448.7846984863281,37.61573791503906,36.975318908691406,43.22916793823242,46.52777862548828,0.0069444444961845,129.60069274902344,0.0318287052214145
1759249289887,72.4826431274414,1.0561342239379885,0.0318287052214145,402.6041564941406,0.3645833134651184,1079.861083984375,1351.388916015625,8.37326431274414,3.6168980598449703,0.144675925374031,193.05555725097656,-45.57293701171875,-140.625,84.17245483398438,0.2633101940155029,1.124074101448059,130.25173950195312,50.52083206176758,45.3993034362793,2.025462865829468,0.0578703694045543,0.0578703694045543,4.210069417953491,445.6018371582031,37.32638931274414,37.24876403808594,43.22916793823242,46.52777862548828,0.0069444444961845,129.60069274902344,0.0318287052214145
1759249279701,72.56944274902344,1.044560194015503,0.0318287052214145,403.2552032470703,0.3645833134651184,1077.7777099609375,1337.4132080078125,8.369213104248047,1.012731432914734,0.144675925374031,76.15740966796875,-32.1180419921875,-144.9652099609375,82.1759262084961,0.2633101940155029,0.8064236044883728,130.23004150390625,50.52083206176758,45.54397964477539,2.025462865829468,0.0578703694045543,0.0578703694045543,3.3854167461395264,444.1550903320313,37.32638931274414,38.39608001708984,43.2725715637207,46.52777862548828,0.0069444444961845,129.60069274902344,0.0318287052214145
1759249269772,72.52604293823242,1.0387731790542605,0.0318287052214145,403.6458435058594,0.3674768805503845,1076.388916015625,1366.579833984375,8.36111068725586,1.012731432914734,0.144675925374031,75.69444274902344,-1.736083984375,-140.625,78.84838104248047,0.2662037014961242,0.7486689686775208,130.2734375,50.54977035522461,45.57291412353516,2.1701388359069824,0.0578703694045543,0.0578703694045543,2.777777910232544,446.4698944091797,36.74768829345703,38.80723571777344,43.2725715637207,46.52777862548828,0.0069444444961845,129.5572967529297,0.0318287052214145
1759249259763,72.39583587646484,1.0243055820465088,0.0318287052214145,404.4270629882813,0.3732638955116272,1071.5277099609375,1259.6354370117188,8.353009223937988,1.012731432914734,0.144675925374031,75.34722137451172,32.1180419921875,-139.7569580078125,76.25868225097656,0.26909722387790674,0.6331597566604614,130.0564193725586,50.60763931274414,45.63078689575195,2.025462865829468,0.0578703694045543,0.0578703694045543,2.459490776062012,446.7592468261719,36.74768829345703,38.897239685058594,43.2725715637207,46.52777862548828,0.0069444444961845,129.34027099609375,0.0318287052214145
1759249249046,72.91666412353516,1.009837985038757,0.0318287052214145,404.9479064941406,0.3732638955116272,1075,1221.3541259765625,8.344907760620117,1.012731432914734,0.1157407388091087,187.26852416992188,15.625,-144.09716796875,78.87731170654297,0.2662037014961242,0.6042824387550354,130.29513549804688,50.63656997680664,45.71759033203125,2.1701388359069824,0.0578703694045543,0.0578703694045543,2.2280092239379883,446.7592468261719,36.74768829345703,39.03537368774414,43.359375,46.52777862548828,0.0069444444961845,129.64410400390625,0.0318287052214145
1759249239419,72.65625,0.9751157760620116,0.0318287052214145,405.7291564941406,0.3674768805503845,1071.875,1322.22216796875,8.340856552124023,1.012731432914734,0.144675925374031,187.26852416992188,-7.8125,-140.625,83.6226806640625,0.2633101940155029,0.5465278029441833,130.29513549804688,50.66550827026367,45.77546310424805,2.025462865829468,0.0578703694045543,0.0578703694045543,2.0833334922790527,446.1805419921875,36.45833206176758,39.2656478881836,43.40277862548828,46.61458587646485,0.0069444444961845,129.64410400390625,0.0318287052214145
1759249229512,73.00347137451172,0.957754611968994,0.0318287052214145,405.859375,0.3790509402751922,1070.8333740234375,1330.12158203125,8.332755088806152,3.472222328186035,0.144675925374031,187.26852416992188,-28.6458740234375,-133.6805419921875,85.64814758300781,0.2633101940155029,0.6042824387550354,130.29513549804688,50.69444274902344,45.86227035522461,2.025462865829468,0.0578703694045543,0.0578703694045543,2.2280092239379883,444.7337951660156,36.16897964477539,39.56444549560547,43.4461784362793,46.61458587646485,0.0069444444961845,129.64410400390625,0.0318287052214145
